index,PWM,kmers,onehot
2840,4.9752782,6.5766134,127.2445552
2841,5.2736733,6.9031341,125.0019663
2842,5.3082681,6.5361504,127.8271825
2843,4.9405608,6.6000082,127.0013795
2844,4.8749461,6.7458097,128.5051812
2845,4.925827,6.6728333,129.119026
2846,4.9728375,6.6678864,123.2999777
2847,5.0483432,6.6687938,128.03452
2848,4.9016479,6.1905232,128.4211735
2849,5.0245395,6.4226484,129.3113541
2850,4.9698565,8.3882667,127.8179815
2851,4.7681712,6.8876422,124.1938272
2852,4.7922515,6.988047,127.1696399
2853,4.7179652,6.676916,127.151493
2854,4.9194974,6.5911283,126.663374
2855,4.8990708,6.5421947,127.8074356
2856,4.9802623,6.4352675,127.1099774
2857,4.9846325,6.3907249,127.3083975
2858,4.9225189,6.4716912,129.0005659
2859,4.881878,6.4807754,128.8338672
2860,5.4066163,6.5984023,124.0031586
2861,5.3933499,6.5623807,129.43633
2862,4.9441169,6.5359348,129.4319194
2863,4.9962996,6.7697162,131.5260449
2864,4.9779041,6.9026178,130.2212588
2865,5.3901521,6.9760481,130.3129981
2866,5.3526286,7.1398481,128.7431513
2867,4.9783933,6.9651934,130.3028333
2868,5.0349037,6.6376449,129.1706983
2869,5.0851708,8.1123405,126.2780993
2870,4.9763196,6.2756918,128.7065628
2871,5.0286001,6.3486126,127.6585682
2872,4.9612656,6.8491412,113.9581762
2873,5.1633328,7.014892,84.9426878
2874,4.9919287,6.8838616,82.0873386
2875,5.0068961,6.6430121,84.05774
2876,4.9846667,6.9017235,83.0883527
2877,5.1112524,6.7960455,79.7892693
2878,4.9427941,6.9861702,79.996368
2879,4.9617081,7.1575841,83.6993993
2880,5.0836316,6.7099532,82.7894366
2881,4.9632728,6.5447568,84.6982398
2882,5.1414091,6.9973309,83.5500157
2883,4.9929246,7.4100622,82.3634155
2884,4.8907015,7.2280235,83.7205615
2885,4.9333384,7.5618334,83.5339076
2886,4.905545,7.2680621,89.0062746
2887,5.0738702,7.2546487,82.8599007
2888,5.1120878,7.9240472,82.8647013
2889,5.6315931,7.3633376,83.0017932
2890,5.3472935,6.9859229,81.429847
2891,5.016173,7.6507372,83.5319817
2892,4.9275562,7.3760053,83.094382
2893,4.9557792,7.2815274,80.8816289
2894,4.8290745,7.3096366,83.1594432
2895,4.8989461,7.2657175,85.8023544
2896,4.966224,7.4404291,85.7735557
2897,4.9396271,6.6602871,89.6777426
2898,4.9477231,6.536578,127.8038112
2899,5.0116727,7.4167165,127.2189866
2900,5.0598463,6.8038107,131.7381918
2901,5.0602341,6.7416663,129.224164
2902,5.0895824,6.1933878,127.1509889
2903,4.9739347,6.540385,129.7688319
2904,5.100373,6.492234,124.8771926
2905,5.0296634,6.6874475,128.2197785
2906,5.0514116,7.5938251,113.3245249
2907,5.0191466,6.2498907,88.3591941
2908,5.0027572,6.7192937,87.4577982
2909,5.3107179,6.4169244,91.7142101
2910,5.2997372,6.6579599,89.3155099
2911,5.2072124,6.5171272,89.1643187
2912,5.3610643,6.4605883,89.7717108
2913,6.2600032,6.4246689,87.5955571
2914,5.1736616,6.4697595,90.2711527
2915,5.0382834,6.5673775,87.3974983
2916,5.2180784,6.3060314,89.2052865
2917,5.0795345,6.5251885,91.0231412
2918,5.1113363,6.7120854,89.8354226
2919,5.2315689,6.3787124,88.7025778
2920,4.9906275,6.354217,89.1872977
2921,5.0308652,6.5357469,89.7202298
2922,4.9372634,6.3743298,91.3042886
2923,5.0816633,6.4572429,89.226181
2924,5.1619491,6.4102115,90.2318145
2925,5.1108578,6.8347018,92.2958944
2926,5.0587239,7.7831897,90.5522407
2927,5.0337016,6.464859,93.2743265
2928,4.9869725,6.3594741,93.3283792
2929,4.940415,6.4719952,92.3215643
2930,5.1369512,6.5053963,90.3322719
2931,5.0292011,6.3972938,91.6660296
2932,5.2236,6.5942668,90.4341512
2933,5.0381794,6.3552777,90.3743322
2934,4.9747264,6.4326937,90.5458522
2935,5.0581905,6.5011579,90.4356367
2936,5.7991747,6.3327083,90.2069994
2937,5.0519523,6.3264985,91.7727983
2938,5.1360661,6.456168,90.7230158
2939,5.0704467,6.5065417,90.7078046
2940,5.1581469,6.4574498,87.4613403
2941,5.0984128,6.6428883,90.9640003
2942,5.1099627,6.408991,90.8846696
2943,4.9696415,6.6241071,92.7686132
2944,5.0324309,6.2990117,91.0552159
2945,5.0904809,6.7800252,94.4151216
2946,5.1603665,7.7418318,95.0150001
2947,5.1857847,7.2218816,135.325641
2948,5.3076699,6.3184251,140.8587277
2949,5.0143224,6.243267,137.5191318
2950,5.1578871,6.3162732,130.1522549
2951,5.1701212,6.5669277,95.2603423
2952,4.9848642,6.4844759,92.1154534
2953,5.1342582,6.3965435,91.406907
2954,5.1718174,6.5442817,92.3912379
2955,5.1487851,6.5696787,91.5885453
2956,5.0278287,6.2592496,89.4686828
2957,5.1464067,6.5987658,91.30088
2958,5.1140222,6.564752,91.3023816
2959,5.5923597,6.3816132,101.9059991
2960,5.8560681,6.8486075,117.8732306
2961,5.197394,6.3026852,102.9517646
2962,5.3333043,6.3182406,101.1163044
2963,5.2148479,6.3948706,91.6320593
2964,5.1869114,6.5036676,91.1850993
2965,5.3567659,6.9627081,87.4869195
2966,5.2119868,7.333106,92.0861883
2967,5.202757,6.4828282,90.9661949
2968,5.0166634,6.4174334,89.0638471
2969,5.1231606,5.9686753,87.404421
2970,5.1750282,6.4006145,91.579268
2971,5.2203028,6.4139189,89.2124088
2972,5.0816772,6.402208,90.745102
2973,5.2124502,6.6080272,86.3696867
2974,5.3086549,6.5241828,87.1579664
2975,5.2932387,6.6102176,91.7957937
2976,5.0772144,6.2439075,89.4293258
2977,5.5178413,6.8088367,90.2622176
2978,5.7418332,6.7913627,87.5284028
2979,5.7222279,6.9229901,89.6472156
2980,5.0929741,7.3364238,91.3148072
2981,5.2665892,6.4423207,91.1969451
2982,5.9793275,6.6901622,92.5491581
2983,6.7851434,6.4195796,92.019065
2984,7.9252931,6.7454426,91.8067398
2985,5.7430549,8.0936829,92.612498
2986,4.6046777,6.5472901,94.8380576
2987,4.5105646,6.5541145,90.8957886
2988,4.9067621,6.6290387,93.3823211
2989,4.6182218,6.7068713,89.2239504
2990,4.5998443,6.3270016,90.1925548
2991,4.8524221,6.4018505,88.1734156
2992,4.5608403,6.4784298,89.5245277
2993,4.5902621,6.5418444,87.7103121
2994,6.7378432,6.7894632,92.1368689
2995,6.7523448,6.5918893,87.2811218
2996,7.347073,6.422203,87.6060442
2997,5.0388398,6.6132048,85.2360289
2998,4.888176,6.6170899,87.8665415
2999,4.9047262,6.2650765,89.0746817
3000,4.6791242,6.4168683,87.1392443
