ind,Pearson,PvalPearson,Spearman,PvalSpearman,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
477,0.257973441,0,0.2524984,0,0,0,0,0
478,-0.587981665,0,-0.536533,0,0,1,0,1
479,-0.048670764,0.0002836,-0.0402844,0.0026661,0,0,0,0
480,-0.000185822,0.9889494,-0.0026052,0.8460334,0,0,0,0
481,-0.364007914,0,-0.1884876,0,0,1,0,0
482,-0.312399757,0,-0.1705852,0,0,1,0,0
483,-0.006137376,0.647344,-0.067717,0.0000004,0,0,0,0
484,-0.099503755,0,-0.0823453,0,0,0,0,0
485,-0.178287683,0,-0.1583945,0,0,0,0,0
486,-0.124589902,0,-0.1053146,0,0,0,0,0
487,-0.079309722,0,-0.0680246,0.0000004,0,0,0,0
488,0.175535551,0,0.1284002,0,0,0,0,0
489,-0.081651123,0,-0.0684453,0.0000003,0,0,0,0
490,0.572612571,0,0.4854013,0,1,0,1,0
491,-0.094303358,0,-0.0868127,0,0,0,0,0
492,0.016576255,0.2166074,0.0110582,0.4097966,0,0,0,0
493,-0.082499844,0,-0.0695367,0.0000002,0,0,0,0
494,0.085665969,0,0.0838816,0,0,0,0,0
495,0.112166323,0,0.1285019,0,0,0,0,0
496,-0.27397922,0,-0.2664329,0,0,0,0,0
497,0.082324716,0,0.0914758,0,0,0,0,0
498,0.2361086,0,0.1708251,0,0,0,0,0
499,-0.205616404,0,-0.1977312,0,0,0,0,0
500,-0.02286333,0.0883164,0.0124752,0.3524354,0,0,0,0
501,-0.029842426,0.0260942,-0.0215002,0.1089993,0,0,0,0
502,0.011841396,0.3774351,0.0124615,0.352965,0,0,0,0
503,-0.048294117,0.0003161,-0.0618515,0.0000039,0,0,0,0
504,-0.217843137,0,-0.1676874,0,0,0,0,0
505,0.191533258,0,0.1488846,0,0,0,0,0
506,0.124527066,0,0.141306,0,0,0,0,0
507,-0.106272971,0,-0.0880122,0,0,0,0,0
508,0.351100031,0,0.2941029,0,1,0,0,0
509,-0.324827208,0,-0.3414616,0,0,1,0,1
510,-0.435875745,0,-0.363293,0,0,1,0,1
511,-0.026693872,0.0465922,-0.0210023,0.1174452,0,0,0,0
512,-0.068522071,0.0000003,-0.0564225,0.0000257,0,0,0,0
513,-0.161335705,0,-0.1539463,0,0,0,0,0
514,0.33661914,0,0.3239234,0,1,0,1,0
515,-0.121582434,0,-0.1014753,0,0,0,0,0
516,-0.331913745,0,-0.303086,0,0,1,0,1
517,0.093416779,0,0.1232265,0,0,0,0,0
518,-0.076377624,0,-0.0637126,0.000002,0,0,0,0
519,0.36537565,0,0.3042308,0,1,0,1,0
520,-0.430167589,0,-0.357971,0,0,1,0,1
521,0.323129794,0,0.2765496,0,1,0,0,0
522,0.124317785,0,0.1352836,0,0,0,0,0
523,-0.077774591,0,-0.0655539,0.000001,0,0,0,0
524,-0.00119365,0.9291065,-0.003634,0.7864971,0,0,0,0
525,0.309153319,0,0.2798395,0,1,0,0,0
526,-0.477822749,0,-0.4130422,0,0,1,0,1
527,-0.24833185,0,-0.2141417,0,0,0,0,0
528,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
529,-0.003912543,0.7705746,0.0020296,0.879757,0,0,0,0
530,-0.02334223,0.0818493,-0.0181882,0.1751719,0,0,0,0
531,0.228797466,0,0.2394342,0,0,0,0,0
532,-0.052873677,0.0000802,-0.0441122,0.0010036,0,0,0,0
533,0.028955667,0.0308758,0.0312285,0.019902,0,0,0,0
534,-0.110162662,0,-0.0943935,0,0,0,0,0
535,0.093458848,0,0.1147461,0,0,0,0,0
536,-0.055770629,0.0000318,-0.0595331,0.0000089,0,0,0,0
537,-0.049173564,0.000245,-0.0350339,0.0089999,0,0,0,0
538,-0.045508173,0.0006895,-0.0438319,0.0010808,0,0,0,0
539,-0.012849686,0.3381667,-0.0129194,0.3355509,0,0,0,0
540,-0.075207777,0,-0.0661799,0.0000008,0,0,0,0
541,0.016911804,0.2074475,0.0141362,0.2920228,0,0,0,0
542,-0.078392076,0,-0.065972,0.0000009,0,0,0,0
543,-0.287679682,0,-0.2897766,0,0,0,0,0
544,-0.053816702,0.0000597,-0.0554877,0.0000349,0,0,0,0
545,0.2968303,0,0.2647662,0,0,0,0,0
546,0.373264377,0,0.322453,0,1,0,1,0
547,-0.095617964,0,-0.0845768,0,0,0,0,0
548,0.100466805,0,0.1030826,0,0,0,0,0
549,-0.055287869,0.0000372,-0.0426373,0.0014757,0,0,0,0
550,-0.013484136,0.3148541,0.0104293,0.4369377,0,0,0,0
551,-0.304671108,0,-0.309396,0,0,1,0,1
552,-0.076007146,0,-0.0670105,0.0000006,0,0,0,0
553,-0.046665036,0.0005013,-0.0229639,0.0869252,0,0,0,0
554,0.005510534,0.681269,0.0104239,0.437179,0,0,0,0
555,0.201592744,0,0.1891045,0,0,0,0,0
556,-0.400925114,0,-0.3330886,0,0,1,0,1
557,0.018994126,0.1568167,0.0152115,0.2568545,0,0,0,0
558,-0.310761645,0,-0.307115,0,0,1,0,1
559,0.36275364,0,0.2990485,0,1,0,0,0
560,0.077600646,0,0.0874869,0,0,0,0,0
561,0.367877557,0,0.3113392,0,1,0,1,0
562,0.373986925,0,0.3468941,0,1,0,1,0
563,-0.176589794,0,-0.164423,0,0,0,0,0
564,-0.009886994,0.4611544,-0.0076232,0.5698952,0,0,0,0
565,0.281885355,0,0.2311473,0,0,0,0,0
566,-0.105916102,0,-0.0879894,0,0,0,0,0
567,-0.144821585,0,-0.1350185,0,0,0,0,0
568,-0.046569307,0.0005148,-0.0412081,0.0021209,0,0,0,0
569,-0.051130871,0.000137,-0.0442382,0.0009706,0,0,0,0
570,-0.078088272,0,-0.0914781,0,0,0,0,0
571,-0.039216115,0.0034545,-0.0297096,0.026767,0,0,0,0
572,-0.294104165,0,-0.2953278,0,0,0,0,0
573,0.347759112,0,0.292755,0,1,0,0,0
574,0.312774284,0,0.2614743,0,1,0,0,0
575,0.240793295,0,0.2574206,0,0,0,0,0
576,-0.049458682,0.0002254,-0.0362286,0.0069091,0,0,0,0
577,-0.245023526,0,-0.2062918,0,0,0,0,0
578,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
579,-0.027711349,0.0388409,-0.0165246,0.2180417,0,0,0,0
580,0.086260669,0,0.0978151,0,0,0,0,0
581,-0.107438184,0,-0.1007692,0,0,0,0,0
582,0.232714791,0,0.2488498,0,0,0,0,0
583,0.008373896,0.5325217,0.0219686,0.1014979,0,0,0,0
584,-0.085516538,0,-0.0590766,0.0000105,0,0,0,0
585,-0.090529317,0,-0.0789458,0,0,0,0,0
586,-0.00320981,0.8109159,-0.0055306,0.6801734,0,0,0,0
587,-0.421028832,0,-0.3496083,0,0,1,0,1
588,0.173169894,0,0.202365,0,0,0,0,0
589,-0.317254128,0,-0.2736494,0,0,1,0,0
590,-0.051356645,0.0001279,-0.0597957,0.0000082,0,0,0,0
591,0.211810387,0,0.2236112,0,0,0,0,0
592,0.219737394,0,0.2335618,0,0,0,0,0
593,-0.069667019,0.0000002,-0.0585824,0.0000124,0,0,0,0
594,-0.36630357,0,-0.2957188,0,0,1,0,0
595,-0.157924153,0,-0.1448151,0,0,0,0,0
596,-0.14947509,0,-0.1290789,0,0,0,0,0
597,-0.066874099,0.0000006,-0.0656866,0.000001,0,0,0,0
598,-0.22557921,0,-0.1941304,0,0,0,0,0
599,-0.282616675,0,-0.2876419,0,0,0,0,0
600,-0.294186494,0,-0.3136977,0,0,0,0,1
601,-0.021006828,0.117367,-0.0137606,0.3050344,0,0,0,0
602,-0.111021438,0,-0.115351,0,0,0,0,0
603,-0.303245628,0,-0.299608,0,0,1,0,0
604,-0.020135509,0.1333667,0.0166531,0.2144845,0,0,0,0
605,-0.071981712,0.0000001,-0.0251477,0.0608362,0,0,0,0
606,-0.093275554,0,-0.0629641,0.0000026,0,0,0,0
607,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
608,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
609,-0.309647345,0,-0.3086612,0,0,1,0,1
610,-0.201203748,0,-0.250269,0,0,0,0,0
611,0.317056315,0,0.2564813,0,1,0,0,0
612,0.361970547,0,0.3038875,0,1,0,1,0
613,-0.4708075,0,-0.3900493,0,0,1,0,1
614,-0.146898693,0,-0.1190938,0,0,0,0,0
615,-0.176246099,0,-0.1488097,0,0,0,0,0
616,-0.377059709,0,-0.3149526,0,0,1,0,1
617,0.073651574,0,0.0786177,0,0,0,0,0
618,0.40923814,0,0.3613121,0,1,0,1,0
619,-0.011543737,0.3895445,0.0133045,0.3213437,0,0,0,0
620,0.038134428,0.0044636,0.0338455,0.0116223,0,0,0,0
621,-0.014579163,0.277161,0.0077845,0.5617611,0,0,0,0
622,-0.126508102,0,-0.1163041,0,0,0,0,0
623,-0.233651097,0,-0.2335198,0,0,0,0,0
624,-0.118399802,0,-0.0990587,0,0,0,0,0
625,-0.014753832,0.2714454,0.0137304,0.3060971,0,0,0,0
626,0.167921261,0,0.1746898,0,0,0,0,0
627,0.364795985,0,0.3114073,0,1,0,1,0
628,-0.142398799,0,-0.0936659,0,0,0,0,0
629,-0.004703487,0.7259054,0.0009609,0.9429038,0,0,0,0
630,-0.003196061,0.8117107,-0.0096467,0.4721183,0,0,0,0
631,-0.501308781,0,-0.4631748,0,0,1,0,1
632,-0.314239972,0,-0.2482605,0,0,1,0,0
633,0.233950469,0,0.2434117,0,0,0,0,0
634,0.006986953,0.6025197,0.0104972,0.4339615,0,0,0,0
635,-0.143159563,0,-0.121015,0,0,0,0,0
636,-0.051502095,0.0001224,-0.0479213,0.0003517,0,0,0,0
637,0.381994906,0,0.3181198,0,1,0,1,0
638,-0.052873677,0.0000802,-0.0441122,0.0010036,0,0,0,0
639,-0.029757654,0.0265218,-0.0227462,0.0899588,0,0,0,0
640,-0.037639372,0.005009,-0.0306969,0.022106,0,0,0,0
641,-0.061423206,0.0000046,-0.0503813,0.0001716,0,0,0,0
642,-0.030375312,0.0235401,-0.0159832,0.2335015,0,0,0,0
643,0.226456342,0,0.2351378,0,0,0,0,0
644,-0.048465086,0.000301,-0.0393145,0.0033739,0,0,0,0
645,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
646,-0.080718561,0,-0.069607,0.0000002,0,0,0,0
647,0.096918773,0,0.1056353,0,0,0,0,0
648,-0.038382617,0.0042109,-0.0322463,0.0162118,0,0,0,0
649,-0.041600522,0.0019219,-0.0392882,0.0033952,0,0,0,0
650,-0.069631501,0.0000002,-0.0581085,0.0000146,0,0,0,0
651,-0.00769236,0.5664008,-0.0024926,0.8526125,0,0,0,0
652,-0.174668715,0,-0.1514112,0,0,0,0,0
653,0.085771694,0,0.0857422,0,0,0,0,0
654,0.360945395,0,0.2992026,0,1,0,0,0
655,-0.477843399,0,-0.429391,0,0,1,0,1
656,-0.227407561,0,-0.2249416,0,0,0,0,0
657,-0.144157612,0,-0.130477,0,0,0,0,0
658,0.111781551,0,0.1504988,0,0,0,0,0
659,0.006474019,0.629417,0.004243,0.7518096,0,0,0,0
660,-0.352024339,0,-0.2993716,0,0,1,0,0
661,-0.081836268,0,-0.0619058,0.0000039,0,0,0,0
662,-0.498594177,0,-0.3958374,0,0,1,0,1
663,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
664,-0.187837236,0,-0.1579563,0,0,0,0,0
665,0.034734909,0.0096044,0.0462296,0.0005656,0,0,0,0
666,-0.116942921,0,-0.0785673,0,0,0,0,0
667,-0.050112067,0.0001859,-0.0375976,0.0050577,0,0,0,0
668,0.15274534,0,0.1932626,0,0,0,0,0
669,-0.180515719,0,-0.1746998,0,0,0,0,0
670,-0.106217028,0,-0.0501638,0.0001831,0,0,0,0
671,-0.018199643,0.1748998,-0.0238007,0.076023,0,0,0,0
672,-0.136259843,0,-0.1227717,0,0,0,0,0
673,-0.098097747,0,-0.0672437,0.0000005,0,0,0,0
674,-0.007803799,0.5607911,-0.0090438,0.5002503,0,0,0,0
675,-0.04370164,0.0011186,-0.0287695,0.0319699,0,0,0,0
676,-0.215901618,0,-0.2144774,0,0,0,0,0
677,-0.019145103,0.1535466,-0.0256511,0.0558469,0,0,0,0
678,-0.03336666,0.0128578,-0.026159,0.0511645,0,0,0,0
679,-0.050646639,0.0001585,-0.0396908,0.0030811,0,0,0,0
680,-0.062194216,0.0000035,-0.0513108,0.0001297,0,0,0,0
681,-0.193846825,0,-0.1732067,0,0,0,0,0
682,-0.026980798,0.0442847,-0.0255074,0.0572357,0,0,0,0
683,-0.080621313,0,-0.0728877,0.0000001,0,0,0,0
684,-0.075544857,0,-0.0631934,0.0000024,0,0,0,0
685,-0.046285865,0.0005569,-0.0514126,0.0001258,0,0,0,0
686,-0.266890707,0,-0.2737002,0,0,0,0,0
687,-0.47708144,0,-0.4024363,0,0,1,0,1
688,-0.032042168,0.0168997,-0.0273672,0.0413298,0,0,0,0
689,-0.120867501,0,-0.1078317,0,0,0,0,0
690,-0.024159829,0.0716995,-0.0099975,0.4561597,0,0,0,0
691,-0.158857877,0,-0.1410807,0,0,0,0,0
692,0.011647057,0.3853147,0.0145098,0.2794523,0,0,0,0
693,-0.243798877,0,-0.2108582,0,0,0,0,0
694,0.457248231,0,0.3329634,0,1,0,1,0
695,-0.21833837,0,-0.2934211,0,0,0,0,0
696,-0.293871082,0,-0.301291,0,0,0,0,1
697,-0.018632916,0.1648543,-0.0240167,0.0733975,0,0,0,0
698,0.31517382,0,0.2800311,0,1,0,0,0
699,-0.118076394,0,-0.1139783,0,0,0,0,0
700,0.32941087,0,0.2889235,0,1,0,0,0
701,0.288832086,0,0.2361311,0,0,0,0,0
702,0.225296307,0,0.2396561,0,0,0,0,0
703,-0.111888827,0,-0.1287931,0,0,0,0,0
704,0.322808051,0,0.2746469,0,1,0,0,0
705,-0.00496106,0.7115494,0.0009951,0.9408744,0,0,0,0
706,0.139881744,0,0.0961697,0,0,0,0,0
707,-0.062447762,0.0000032,-0.0509049,0.0001467,0,0,0,0
708,0.022000333,0.1010055,-0.0641154,0.0000017,0,0,0,0
709,0.109101327,0,0.1350108,0,0,0,0,0
710,-0.268520227,0,-0.257123,0,0,0,0,0
711,0.480530504,0,0.4947187,0,1,0,1,0
712,-0.178780769,0,-0.1429621,0,0,0,0,0
713,0.050325509,0.0001745,0.0535086,0.0000658,0,0,0,0
714,-0.004695497,0.7263523,-0.0009758,0.9420194,0,0,0,0
715,-0.109897989,0,-0.1021544,0,0,0,0,0
716,-0.411848803,0,-0.3108969,0,0,1,0,1
717,0.00895344,0.5045422,0.0227704,0.0896178,0,0,0,0
718,0.014618431,0.275869,0.0154462,0.2495851,0,0,0,0
719,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
720,-0.141465591,0,-0.1322592,0,0,0,0,0
721,-0.112956737,0,-0.0950978,0,0,0,0,0
722,-0.090656971,0,-0.0744205,0,0,0,0,0
723,-0.086789317,0,-0.0756746,0,0,0,0,0
724,-0.019552365,0.1449841,-0.0187828,0.1614828,0,0,0,0
725,-0.185722455,0,-0.1760722,0,0,0,0,0
726,-0.07917721,0,-0.0678162,0.0000004,0,0,0,0
727,-0.030950169,0.0210308,-0.0442656,0.0009635,0,0,0,0
728,-0.030497713,0.0229851,-0.0235849,0.0787224,0,0,0,0
729,0.229676723,0,0.1675826,0,0,0,0,0
730,-0.065626498,0.000001,-0.0549443,0.0000416,0,0,0,0
731,-0.159078639,0,-0.1353297,0,0,0,0,0
732,-0.321720139,0,-0.3223406,0,0,1,0,1
733,-0.017866659,0.1829253,-0.0299225,0.0256958,0,0,0,0
734,-0.053719109,0.0000615,-0.039468,0.0032515,0,0,0,0
735,-0.232693739,0,-0.1769536,0,0,0,0,0
736,-0.397386929,0,-0.4051541,0,0,1,0,1
737,0.18799998,0,0.2100075,0,0,0,0,0
738,-0.101127367,0,-0.085547,0,0,0,0,0
739,-0.116074115,0,-0.0989843,0,0,0,0,0
740,-0.357117969,0,-0.3071131,0,0,1,0,1
741,-0.261342754,0,-0.2555661,0,0,0,0,0
742,-0.036992841,0.0058118,-0.028164,0.0357617,0,0,0,0
743,-0.105696405,0,-0.0503999,0.0001706,0,0,0,0
744,-0.29488751,0,-0.307448,0,0,0,0,1
745,0.426401754,0,0.3977217,0,1,0,1,0
746,-0.057012078,0.0000211,-0.0594321,0.0000093,0,0,0,0
747,0.393417742,0,0.3627819,0,1,0,1,0
748,0.007309502,0.5858755,0.0072303,0.5899403,0,0,0,0
749,0.359721562,0,0.3056216,0,1,0,1,0
750,-0.064396185,0.0000015,-0.0550674,0.00004,0,0,0,0
751,-0.324431756,0,-0.3516351,0,0,1,0,1
752,-0.177367296,0,-0.1558646,0,0,0,0,0
753,0.134421278,0,0.1538071,0,0,0,0,0
754,-0.013636891,0.3094027,-0.0107372,0.4235236,0,0,0,0
755,-0.452052679,0,-0.4128249,0,0,1,0,1
756,-0.292278671,0,-0.2376344,0,0,0,0,0
757,0.374253337,0,0.3166701,0,1,0,1,0
758,-0.056887213,0.000022,-0.0602979,0.0000068,0,0,0,0
759,-0.174681557,0,-0.1444741,0,0,0,0,0
760,-0.263801259,0,-0.2858415,0,0,0,0,0
761,-0.034166287,0.0108549,-0.0249451,0.062945,0,0,0,0
762,0.375433892,0,0.3170418,0,1,0,1,0
763,0.363156915,0,0.2969843,0,1,0,0,0
764,-0.150908249,0,-0.1322483,0,0,0,0,0
765,-0.125866687,0,-0.1243019,0,0,0,0,0
766,-0.463084006,0,-0.3853868,0,0,1,0,1
767,0.036286519,0.0068199,0.042309,0.0016054,0,0,0,0
768,-0.471814754,0,-0.413269,0,0,1,0,1
769,-0.029218376,0.0293864,-0.0225484,0.0927889,0,0,0,0
770,0.22190611,0,0.2332998,0,0,0,0,0
771,-0.017493937,0.1922287,-0.0039935,0.7659624,0,0,0,0
772,-0.138602075,0,-0.1064118,0,0,0,0,0
773,0.208979162,0,0.2165923,0,0,0,0,0
774,-0.397644481,0,-0.3622626,0,0,1,0,1
775,-0.010715834,0.424447,-0.0067944,0.6125578,0,0,0,0
776,-0.011210557,0.4033757,-0.0175052,0.1919429,0,0,0,0
777,-0.097096227,0,-0.1056134,0,0,0,0,0
778,0.337289735,0,0.2897198,0,1,0,0,0
779,0.171065963,0,0.1089332,0,0,0,0,0
780,-0.195535483,0,-0.1748083,0,0,0,0,0
781,-0.432434286,0,-0.3572199,0,0,1,0,1
782,0.349839821,0,0.2916199,0,1,0,0,0
783,-0.120095582,0,-0.1019149,0,0,0,0,0
784,-0.292353384,0,-0.2923292,0,0,0,0,0
785,-0.161266132,0,-0.1432762,0,0,0,0,0
786,-0.331015899,0,-0.3205428,0,0,1,0,1
787,-0.075191821,0,-0.0658374,0.0000009,0,0,0,0
788,-0.309605686,0,-0.3558234,0,0,1,0,1
789,-0.074058367,0,-0.0634708,0.0000022,0,0,0,0
790,-0.071676158,0.0000001,-0.0617235,0.0000041,0,0,0,0
791,-0.051042096,0.0001407,-0.0437063,0.0011172,0,0,0,0
792,-0.037534294,0.0051323,-0.0173371,0.1962455,0,0,0,0
793,-0.064279016,0.0000016,-0.0526775,0.0000853,0,0,0,0
794,-0.528459297,0,-0.4777698,0,0,1,0,1
795,0.112832955,0,0.1394082,0,0,0,0,0
796,0.076756918,0,0.0852931,0,0,0,0,0
797,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
798,-0.006357887,0.6355774,-0.0103512,0.4403824,0,0,0,0
799,0.402706743,0,0.3516153,0,1,0,1,0
800,-0.465298874,0,-0.3849674,0,0,1,0,1
801,-0.062696924,0.0000029,-0.0464693,0.0005293,0,0,0,0
802,-0.028538162,0.0333759,-0.0206301,0.1240887,0,0,0,0
803,-0.087371045,0,-0.0818381,0,0,0,0,0
804,-0.086018631,0,-0.0740772,0,0,0,0,0
805,0.016865118,0.2087048,0.0289713,0.0307853,0,0,0,0
806,-0.144551282,0,-0.1291886,0,0,0,0,0
807,-0.032894284,0.0141888,-0.02632,0.04975,0,0,0,0
808,-0.48057218,0,-0.3962586,0,0,1,0,1
809,0.152584205,0,0.0477985,0.0003643,0,0,0,0
810,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
811,-0.042554184,0.0015076,-0.0423267,0.0015982,0,0,0,0
812,-0.018577104,0.1661234,-0.0298248,0.0261826,0,0,0,0
813,0.092381786,0,0.0947019,0,0,0,0,0
814,-0.030930857,0.0211112,-0.0318106,0.0177107,0,0,0,0
815,-0.292218742,0,-0.3054609,0,0,0,0,1
816,-0.009395678,0.4837247,0.001429,0.9151778,0,0,0,0
817,-0.085974116,0,-0.0857638,0,0,0,0,0
818,-0.105030712,0,-0.089415,0,0,0,0,0
819,0.400225895,0,0.3612494,0,1,0,1,0
820,0.300484035,0,0.2936759,0,1,0,0,0
821,-0.090992368,0,-0.0769822,0,0,0,0,0
822,-0.336538922,0,-0.2826456,0,0,1,0,0
823,-0.38491839,0,-0.3687431,0,0,1,0,1
824,-0.433494085,0,-0.3709946,0,0,1,0,1
825,-0.091956327,0,-0.0701154,0.0000002,0,0,0,0
826,-0.051203579,0.000134,-0.0372979,0.0054196,0,0,0,0
827,-0.276070931,0,-0.2492764,0,0,0,0,0
828,0.004698875,0.7261634,0.0084784,0.5274166,0,0,0,0
829,-0.130899516,0,-0.2133379,0,0,0,0,0
830,-0.289816667,0,-0.2427687,0,0,0,0,0
831,-0.359238179,0,-0.3524159,0,0,1,0,1
832,-0.033125363,0.0135232,-0.0229855,0.0866286,0,0,0,0
833,-0.542219947,0,-0.4906933,0,0,1,0,1
834,0.101869752,0,0.120946,0,0,0,0,0
835,-0.15063975,0,-0.1401246,0,0,0,0,0
836,0.152068641,0,0.171742,0,0,0,0,0
837,0.35789175,0,0.3176951,0,1,0,1,0
838,-0.089371808,0,-0.0759339,0,0,0,0,0
839,0.372499997,0,0.3214125,0,1,0,1,0
840,-0.229421878,0,-0.2426197,0,0,0,0,0
841,0.028062671,0.0364323,0.0733752,0,0,0,0,0
842,0.036154215,0.0070253,0.0449688,0.0007981,0,0,0,0
843,-0.052580521,0.0000879,-0.0988628,0,0,0,0,0
844,0.218592271,0,0.2277572,0,0,0,0,0
845,-0.048265893,0.0003187,-0.0454228,0.0007057,0,0,0,0
846,-0.124469155,0,-0.0966824,0,0,0,0,0
847,-0.078098449,0,-0.0695367,0.0000002,0,0,0,0
848,-0.000589741,0.9649391,0.0933423,0,0,0,0,0
849,0.427146876,0,0.4001747,0,1,0,1,0
850,-0.323102356,0,-0.3209732,0,0,1,0,1
851,0.014372935,0.2840142,0.0177611,0.1855268,0,0,0,0
852,0.333965695,0,0.3050072,0,1,0,1,0
853,-0.138878817,0,-0.115249,0,0,0,0,0
854,-0.364730656,0,-0.1952988,0,0,1,0,0
855,0.442440279,0,0.3768684,0,1,0,1,0
856,-0.177383987,0,-0.1434548,0,0,0,0,0
857,-0.090969763,0,-0.0724579,0.0000001,0,0,0,0
858,0.245114777,0,0.1987606,0,0,0,0,0
859,0.042852523,0.0013959,0.0462586,0.0005611,0,0,0,0
860,-0.009152557,0.4951111,-0.0142916,0.2867471,0,0,0,0
861,0.160603027,0,0.1802795,0,0,0,0,0
862,0.377347528,0,0.3498535,0,1,0,1,0
863,-0.079972404,0,-0.0692709,0.0000002,0,0,0,0
864,-0.021879012,0.1029004,-0.0146055,0.2762951,0,0,0,0
865,0.27336028,0,0.22839,0,0,0,0,0
866,0.394927304,0,0.3457006,0,1,0,1,0
867,-0.105230962,0,-0.0960759,0,0,0,0,0
868,-0.00399402,0.7659349,0.0099739,0.4572248,0,0,0,0
869,-0.045179242,0.000754,-0.0375567,0.0051057,0,0,0,0
870,-0.0526987,0.0000847,-0.0737889,0,0,0,0,0
871,-0.025224474,0.0600521,-0.0258128,0.0543195,0,0,0,0
872,0.55638066,0,0.5043051,0,1,0,1,0
873,-0.052048263,0.0001036,-0.042243,0.0016327,0,0,0,0
874,-0.261720333,0,-0.2453934,0,0,0,0,0
875,-0.173326318,0,-0.1561113,0,0,0,0,0
876,0.118274283,0,0.1459946,0,0,0,0,0
877,0.119698383,0,0.114882,0,0,0,0,0
878,-0.12229831,0,-0.098974,0,0,0,0,0
879,0.183404026,0,0.2083762,0,0,0,0,0
880,-0.238419582,0,-0.1560883,0,0,0,0,0
881,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
882,-0.014475373,0.2805959,-0.0130711,0.3299077,0,0,0,0
883,0.080591506,0,0.1538274,0,0,0,0,0
884,-0.39068313,0,-0.3227891,0,0,1,0,1
885,-0.078091197,0,-0.059144,0.0000102,0,0,0,0
886,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
887,-0.091013988,0,-0.0732278,0,0,0,0,0
888,-0.0264907,0.0482867,-0.0224663,0.0939847,0,0,0,0
889,-0.03233318,0.0159267,-0.0278389,0.0379513,0,0,0,0
890,0.01453764,0.2785317,0.0152772,0.2548051,0,0,0,0
891,-0.047605577,0.0003848,-0.0401253,0.002772,0,0,0,0
892,-0.151668145,0,-0.1346084,0,0,0,0,0
893,0.385695141,0,0.3172954,0,1,0,1,0
894,0.030477407,0.0230764,0.0315678,0.0185977,0,0,0,0
895,-0.043611795,0.0011453,-0.0356858,0.007798,0,0,0,0
896,-0.069290356,0.0000002,-0.0520507,0.0001035,0,0,0,0
897,-0.109581503,0,-0.1100602,0,0,0,0,0
898,-0.024524292,0.0675197,-0.017024,0.2044492,0,0,0,0
899,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
900,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
901,0.021544961,0.108264,0.0223158,0.0962088,0,0,0,0
902,0.0026913,0.8410137,0.0028886,0.8295308,0,0,0,0
903,0.003019149,0.8219533,0.0042549,0.7511366,0,0,0,0
904,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
905,-0.028761257,0.0320192,-0.0431139,0.0013045,0,0,0,0
906,-0.012773921,0.341023,-0.0151315,0.2593647,0,0,0,0
907,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
908,-0.022523738,0.0931472,-0.0219526,0.1017472,0,0,0,0
909,-0.007666871,0.5676876,-0.0090853,0.4982856,0,0,0,0
910,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
911,-0.037380606,0.0053175,-0.0311864,0.0200691,0,0,0,0
912,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
913,-0.018066678,0.1780724,-0.0214011,0.1106412,0,0,0,0
914,-0.011758525,0.3807829,-0.01972,0.1415671,0,0,0,0
915,-0.00320981,0.8109159,-0.0055306,0.6801734,0,0,0,0
916,0.146292539,0,0.1361131,0,0,0,0,0
917,-0.484667152,0,-0.4033466,0,0,1,0,1
918,-0.05704261,0.0000209,-0.0629276,0.0000027,0,0,0,0
919,-0.035463242,0.008191,-0.0239141,0.0746351,0,0,0,0
920,0.000258163,0.9846478,0.0083523,0.5335789,0,0,0,0
921,-0.436560018,0,-0.4068809,0,0,1,0,1
922,-0.337105422,0,-0.3302519,0,0,1,0,1
923,0.004185279,0.755077,0.0049174,0.7139785,0,0,0,0
924,-0.068752777,0.0000003,-0.0718985,0.0000001,0,0,0,0
925,-0.239101236,0,-0.198021,0,0,0,0,0
926,0.028056544,0.0364732,0.0290455,0.0303596,0,0,0,0
927,0.108102857,0,0.1155022,0,0,0,0,0
928,-0.166724051,0,-0.1471473,0,0,0,0,0
929,-0.029855725,0.0260276,0.0086878,0.5172688,0,0,0,0
930,-0.315654753,0,-0.3108768,0,0,1,0,1
931,0.365536942,0,0.3080014,0,1,0,1,0
932,-0.491330161,0,-0.4087365,0,0,1,0,1
933,0.3370017,0,0.3125482,0,1,0,1,0
934,0.102745683,0,0.1322809,0,0,0,0,0
